Name,Sr_No,Nationality,PD,Gender,Competition,Result,TimePoint_Label,Happy,Sad,Angry,Surprised,Scared,Disgusted,Valence,Arousal,Neutral,Sighted_Blind,Group,Athlete_Code,PD_Code,SB_Code,Result_Code
Arjola Dedaj,580,ITA,Low,Female,Paralympic,Loss,Mid,0.1572608217494072,0.04724566949796218,0.09574132665758586,0.003566266650503123,0.004084612625139459,0.09300783417011357,0.01060938668470915,0.381044385567867,0.4439036415789475,Blind,Low PD – Blind,65,0,1,0
Florin Alexandru Bologa,582,ROM,High,Male,Paralympic,Win,Mid,0.006245087048631579,0.01605737771715789,0.07328673322105263,0.005004809568421052,0.05447027616842105,0.0466102840736842,-0.08617350262105263,0.3696509716842106,0.4871280363157895,Blind,High PD – Blind,188,1,1,1
Marcos Dennis Blanco,583,VEN,High,Male,Paralympic,Loss,Mid,,,,,,,,,,Blind,High PD – Blind,359,1,1,0
Antonio Tenorio da Silva,584,BRA,High,Male,Paralympic,Loss,Mid,0.0006332672743008849,0.06019871700884956,0.2042501855044248,0.08591784651150443,0.1514430799061947,0.03784020394690266,-0.2227156548230089,0.3626338409734514,0.4257106932743364,Blind,High PD – Blind,60,1,1,0
Anatolii Shevchenko,585,RPC,High,Male,Paralympic,Win,Mid,0.0005866717851423548,0.008098079352132442,0.01069388880809398,0.00270191791261972,0.01132842910898667,0.005192244391821044,-0.01971027557462985,0.2981030243939394,0.8247865078787878,Blind,High PD – Blind,39,1,1,1
Viktoriya Potapova,586,RPC,High,Female,Paralympic,Win,Mid,0.01201625821111111,0.02494353166777778,0.1354234030222222,0.05528054596888889,0.003383924255555556,0.0024682789,-0.1254320102833333,0.3594917444444444,0.5101314377777778,Blind,High PD – Blind,578,1,1,1
Natalia Ovchinnikova,587,RPC,High,Female,Paralympic,Loss,Mid,0.0002735239903125,0.0017930867928125,0.31193175315625,0.06480495378043749,0.00010767183378125,1.966381795625e-05,-0.3116582312812499,0.442689156875,0.5151286450000001,Blind,High PD – Blind,418,1,1,0
Mahdi Olad,593,IRI,High,Male,Paralympic,Loss,Mid,0.001052096573237395,0.0111239059760084,0.03772851309957984,0.009646446975252099,0.00997759235989916,0.008213443117021007,-0.0400382296184874,0.3266534422268907,0.9260798407142857,Blind,High PD – Blind,348,1,1,0
Lex Gilette,595,USA,Low,Male,Paralympic,Loss,Mid,0.1813456945439233,0.005620387430605331,0.025229520192082,0.001752834656873075,0.006693052082988188,0.05193907470927837,0.1243031486627134,0.4839016395774648,0.4016391937535211,Blind,Low PD – Blind,322,0,1,0
Lex Gilette,595,USA,Low,Male,Paralympic,Loss,Mid,0.01661349634383254,0.0003267442356112796,7.932039595803434e-05,2.203840472090188e-05,4.108198072863704e-05,0.001354529734949806,0.01506461125647055,0.4269469758467244,0.7482727636402967,Blind,Low PD – Blind,322,0,1,0
Chuan,596,TPE,High,Male,Paralympic,Loss,Mid,0.003130969385011638,0.03170296612605192,0.0603805866400179,0.03041541473290958,0.03602589155299911,0.09174933060653537,-0.1150590405944494,0.346174671477171,0.6136509073231871,Blind,High PD – Blind,111,1,1,0
Allesandro Rodrigo Silva,597,BRA,High,Male,Paralympic,Loss,Mid,0.0001129788236246154,0.0001446979699473077,0.01421835808961538,0.1189080931346154,1.559415867807692e-05,0.005882212323230769,-0.0141053794823077,0.3560574723076923,0.4663627153846154,Blind,High PD – Blind,30,1,1,0
Cuiquing Liu,598,CHN,High,Female,Paralympic,Loss,Mid,0.33959273,0.0052354065,0.0046234156737,0.001284874965,9.7957671e-05,0.0049112403,0.330715647,0.35094558,0.532353525,Blind,High PD – Blind,118,1,1,0
Monica Olivia Rodriguez Saaevdra,601,MEX,High,Female,Paralympic,Win,Mid,0.001068872696363636,0.001541976663636364,0.1048198526363636,0.0005561877663451818,0.00160744398463,0.004895559890909091,-0.1037509801818182,0.3667759836363637,0.477291360909091,Blind,High PD – Blind,405,1,1,1
Joanna Mazur,603,POL,High,Female,Paralympic,Loss,Mid,0.003899885433333333,0.007880031933333333,0.06796335806666666,9.199120133333334e-05,0.002224374633333333,0.0003607309366666667,-0.06765416313333333,0.43252673,0.5404374366666667,Blind,High PD – Blind,273,1,1,0
Yesenia Maria Restrepo Munoz,604,COL,High,Female,Paralympic,Win,Mid,0.008600151580355556,0.009529222877222222,0.07663898838888888,0.03546478606444444,0.05347559422222221,0.03449610080555555,-0.07735813769444444,0.3916533444444445,0.4438433866666667,Blind,High PD – Blind,596,1,1,1
Silvania Costa de Oliveira,606,BRA,High,Female,Paralympic,Win,Mid,0.06877507864615384,0.03367920323076923,0.06468113130769232,0.007217262423076924,0.03638722930769231,0.05035301646153846,-0.008131360130769233,0.3568558361538461,0.49719977,Blind,High PD – Blind,528,1,1,1
Lorena Salvaatini Spoladore,608,BRA,High,Female,Paralympic,Loss,Mid,0.01342079231383333,0.01430321630696667,0.07300350413333333,0.001448798139965834,0.1732240727108333,0.05670410215833333,-0.1664686665166667,0.2570203808333333,0.453733062,Blind,High PD – Blind,336,1,1,0
Angel Ricardo Deldo Garcia (02),609,ARG,Low,Male,IBSA Men's blind football world games 2023,Win,Mid,0.05095223683870968,0.06079542225806452,0.02889754973870967,0.007276117544387096,0.0234579079032258,0.05706953911935483,-0.02960558964516129,0.3706758812903226,0.7406528722580646,Blind,Low PD – Blind,44,0,1,1
Froilan Abdul Padilla (04),610,ARG,Low,Male,IBSA Men's blind football world games 2023,Win,Mid,0.09879860602083335,0.07503826335625001,0.00722864687825,0.01881498345883334,0.03284438687872917,0.0287898180825,-0.006299164053458331,0.3701973329166666,0.4893596791666666,Blind,Low PD – Blind,191,0,1,1
Jesus Merlos,615,ARG,Low,Male,Paralympic,Loss,Mid,0.1593537,0.13916908,0.12450253,0.045348506,0.066007316,0.052369744,0.020184621,0.32913986,0.44018114,Blind,Low PD – Blind,267,0,1,0
Osvaldo Fernandez,616,ARG,Low,Male,Paralympic,Loss,Mid,0.05516505142857143,0.2642255715714286,0.01703133007142857,0.0005857855471428572,0.007435212008571429,0.05259110171428572,-0.2383213091428571,0.3738232771428571,0.4104054385714286,Blind,Low PD – Blind,451,0,1,0
Christella Josette Garcia,617,USA,Low,Female,Paralympic,Loss,Mid,0.004737864599999999,0.03272888054545454,0.02848068668181818,0.0003741972672727272,0.007323017081818182,0.05410446727272728,-0.05641188781818181,0.3045788081818182,0.6546339599999998,Blind,Low PD – Blind,110,0,1,0
Libbey Clegg,620,GBR,Low,Female,Paralympic,Win,Mid,0.006012272822013513,0.04762938447594595,0.06339124683108108,0.006887547282702702,0.04697816938378378,0.07338784964864865,-0.1178007695945946,0.4106500121621622,0.4699427968918919,Blind,Low PD – Blind,326,0,1,1
Lucas Rodriguez,623,ARG,Low,Male,Paralympic,Win,Mid,0.07695743273333334,0.0001947079196,0.03418989238666666,0.01726999525,0.00648749904,0.0003603017795333333,0.04276753896046667,0.3108906626666667,0.5914112966666667,Blind,Low PD – Blind,342,0,1,1
Nicolas Veliz,625,ARG,Low,Male,Paralympic,Win,Mid,0.05192161892093023,0.04072856722790697,0.1280490608604651,0.1407265957279069,0.04610113825348838,0.05897843551860466,-0.08853802593023255,0.3900253620930233,0.4900211248837211,Blind,Low PD – Blind,430,0,1,1
Jason Joseph Dunkerley,627,CAN,Low,Male,Paralympic,Win,Mid,0.009592048226248297,0.02450582906982704,0.03329155539736505,0.002281886393064263,0.006693578149554945,0.02354761961648901,-0.0475530580815824,0.4110600954945055,0.5337891923076923,Blind,Low PD – Blind,256,0,1,1
Jason Joseph Dunkerley,627,CAN,Low,Male,Paralympic,Loss,Mid,0.01018241641636424,0.01900332029658397,0.001260099307679084,0.0003843585884585192,0.008485154133554246,0.001990259288078626,-0.01519477547129771,0.4338011359541984,0.5760837204580153,Blind,Low PD – Blind,256,0,1,0
Dong Dong Camanni,635,ITA,Low,Male,Judo Grand Prix Giza Egypt 2025,Win,Mid,0.0178716596211871,0.01507085053645161,0.03987523827887097,0.002805794119493549,0.001176324856103225,0.01432876150142274,-0.03550018564903226,0.293679064516129,0.7076131980645161,Sighted,Low PD – Sighted,148,0,0,1
Devendra Yadav,638,IND,High,Male,Paralympic,Loss,Mid,0.009670184556374166,0.001657461086019379,0.09544149016838165,0.001792651121554248,0.005362507334834683,0.01414704788955009,-0.08577130606659217,0.3642834108333333,0.7336681766666667,Blind,High PD – Blind,139,1,1,0
Nadezhda Rak,642,KGZ,High,Female,Judo World Cup Tbilisi 2025,Loss,Mid,0.006733847175848484,0.03738376340999999,0.002477539292636364,0.00234613921109091,0.005151163984545454,0.001379193606166666,-0.03434619553793939,0.1613475716363637,0.8787433245454547,Sighted,High PD – Sighted,411,1,0,0
Agustina Medina Paez,647,ARG,Low,Female,IBSA Women's blind football world championship Birmingham 2023,Win,Mid,0.00204227805,0.004649651350000001,4.96484265e-08,6.800908050000001e-07,0.00040560507,0.0014068273,-0.0026073732,0.35480025,0.49795055,Blind,Low PD – Blind,9,0,1,1
Gracia Sosa Barreneche,648,ARG,Low,Female,IBSA Women's blind football world championship Birmingham 2023,Win,Mid,0.103032192840625,0.024003021800625,0.117059565425,0.0023220553198975,0.004420053288625,0.05931948199999999,-0.0510265112375,0.38433010375,0.4737335525,Blind,Low PD – Blind,204,0,1,1
Yogana Aguilar,649,ARG,Low,Female,IBSA Women's blind football world championship Birmingham 2023,Win,Mid,0.01449802,0.16648236,0.002793169,0.01584446,0.026280684,0.025956089,-0.15198433,0.453913,0.44928163,Blind,Low PD – Blind,599,0,1,1
Efe Shimwell,655,GBR,Low,Male,IBSA Men's blind football world championship 2025,Win,Mid,0.0002298293724333333,9.7946697e-05,0.003038253866666667,6.6594342425e-05,1.468715465e-05,0.1577193321666667,-0.1574895043333333,0.4366685433333333,0.43528732,Blind,Low PD – Blind,154,0,1,1
Rainbow Mbguani,656,GBR,Low,Male,IBSA Men's blind football world championship 2025,Win,Mid,0.08033859867080119,0.0473768909219412,0.0361155145424,0.006583948554139936,0.032765015656,0.0552377738615286,-0.0020966822,0.3923472120000001,0.589553012,Blind,Low PD – Blind,470,0,1,1
Roy Turnham,657,GBR,Low,Male,Blind Football Grand Prix Tokyo 2019,Loss,Mid,0.007289939576979152,0.005804624639673808,0.007621286694339715,0.0002325713858949643,0.003323294381267775,0.0001300305644157186,-0.0003313471853605718,0.370892887,0.5711757457142858,Blind,Low PD – Blind,492,0,1,0
Anna Tabea Müller,662,GER,Low,Female,Paralympic,Loss,Mid,,,,,,,,,,Blind,Low PD – Blind,53,0,1,0
Rocio D. Ledesma Dure,663,ARG,Low,Female,Paralympic,Loss,Mid,0.007603100220708334,0.1436786173875,0.03002218990833333,0.00317658882925,0.007391232389499999,0.005519349742791666,-0.1464267191666667,0.2095447035416667,0.6343034974999999,Blind,Low PD – Blind,486,0,1,0
Nadia Agostina Boggiano,664,ARG,Low,Female,Paralympic,Win,Mid,0.0005401744732076924,0.04404048184615384,0.02751808871018354,7.378584809773076e-06,0.005416810496007692,0.007559742550038461,-0.06208902638461538,0.3551138192307692,0.6629753415384616,Blind,Low PD – Blind,412,0,1,1
Eduardo Gauto,665,ARG,Low,Male,Paralympic,Loss,Mid,0.04144019330381071,0.01988921093536445,0.008823794382012714,0.003325035358159912,0.003301058422681999,0.008325396706362499,0.01964235420687875,0.1877413593,0.812995179,Blind,Low PD – Blind,152,0,1,0
Oscar Widegren,666,SWE,Low,Male,Paralympic,Loss,Mid,0.004061377143333334,0.0318383218095238,0.03552451281285714,0.04852862028571429,0.0275167703,0.0215693162647619,-0.05948195200476189,0.2701324466666667,0.6767622552380953,Blind,Low PD – Blind,449,0,1,0
Daniel Knegt,667,NED,Low,Male,Paralympic,Win,Mid,0.003173224802661852,0.01868493906234963,0.01027416942037037,0.009424679549085187,0.002357224767514815,0.01230136604996297,-0.02363543567037037,0.1212851386666667,0.8508458566666667,Blind,Low PD – Blind,123,0,1,1
Ezequiel Fernandes (8),668,ARG,Low,Male,IBSA Men's blind football world games 2023,Win,Mid,0.01620208866666667,0.04727798488888889,0.004119318355555556,0.0008294232782777778,0.01004159317777778,0.2194288016666667,-0.203226712,0.1825515344444444,0.6424331966666667,Blind,Low PD – Blind,172,0,1,1
Maximilano Espinillo (15),669,ARG,Low,Male,IBSA Men's blind football world games 2023,Win,Mid,0.04282512976315789,0.01712364386315789,0.0280443814,0.005462370622552631,0.00667231034736842,0.01627504876147368,0.00882521302631579,0.3653911747368421,0.6021945726315788,Blind,Low PD – Blind,383,0,1,1
Daniel English,700,GBR,Low,Male,Judo Grand Prix Giza Egypt 2025,Loss,Mid,0.07199120561794119,0.02071305960941176,0.04216716881764706,0.02896664341823529,0.03095978306411765,0.06284788796999999,-0.006931956094117652,0.3728494391176471,0.5305270694117648,Sighted,Low PD – Sighted,122,0,0,0
Brandon Coleman,701,GBR,Low,Male,Blind Football Grand Prix Tokyo 2019,Loss,Mid,0.113895446,1.6086975e-06,8.536936e-10,2.8477576e-11,6.4430966e-10,0.17261654,-0.058721095,0.30578744,0.41369173,Blind,Low PD – Blind,90,0,1,0
Minako Tsuchiya,710,JPN,High,Female,Judo Asian Championships Astana 2023,Loss,Mid,0.0008593470335000001,0.08780519049999999,0.0397318544625,0.00028890978,0.198009427625,0.04902482575,-0.2010163375,0.39294745625,0.37107702875,Sighted,High PD – Sighted,396,1,0,0
Florencia Massenzana,711,ARG,Low,Female,IBSA Women's blind football world championship Birmingham 2023,Win,Mid,0.05561300716666667,0.05509344833333333,0.00857481425,0.003409540738333333,0.01077566485,0.03366041171666666,-0.004831205633333332,0.3729371516666667,0.8139330233333334,Blind,Low PD – Blind,187,0,1,1
Sofia Bostrom,720,SWE,Low,Female,IBSA Women's blind football world championship Birmingham 2023,Win,Mid,0.3068248572727273,0.03048964091818182,0.03348326104545454,0.01503293976793636,0.02017376813636364,0.05774602381818181,0.2332301130909091,0.3763699627272727,0.4653466990909091,Blind,Low PD – Blind,534,0,1,1
Lisa Ly,721,SWE,Low,Female,IBSA Women's blind football world championship Birmingham 2023,Win,Mid,,,,,,,,,,Blind,Low PD – Blind,331,0,1,1
Viktoria Karlsson,722,SWE,Low,Female,Paralympic,Loss,Mid,0.0109911910712,0.00297922982156,0.01328466387881024,0.02498133462588,0.0262573234256,0.0171634242516,-0.01706546730421025,0.4678291588,0.4841395148,Blind,Low PD – Blind,577,0,1,0
Meng Liu  (03),724,CHN,High,Male,IBSA Men's blind football world games 2023,Loss,Mid,0.1944611488083333,0.02372039555,0.098843621875,0.02146721210416666,0.0317704278125,0.084365646,0.05484188391666667,0.51177072,0.4178972125,Blind,High PD – Blind,385,1,1,0
Jiabin Zhang (06),725,CHN,High,Male,IBSA Men's blind football world games 2023,Loss,Mid,0.22742629,0.06881786,0.011192915,0.0016902719,0.0044638277,0.008108079,0.15860844,0.49690363,0.3930015,Blind,High PD – Blind,269,1,1,0
Yutan Yu  (07),726,CHN,High,Male,IBSA Men's blind football world games 2023,Loss,Mid,0.0211645358015,0.119116260485,0.04995049,0.0168606325085,0.0554364191,0.06983020870000001,-0.0995022292,0.40096136,0.649994925,Blind,High PD – Blind,602,1,1,0
Oja Ronja,731,FIN,Low,Female,Paralympic,Win,Mid,0.1382381020336153,8.79202130111253e-05,0.0006560265570269674,7.462657711628606e-05,8.936508350821301e-05,0.0002269956387631233,0.1375820683941667,0.4048834866666667,0.4882557534722222,Blind,Low PD – Blind,438,0,1,1
David Brown,732,USA,Low,Male,Paralympic,Win,Mid,4.154960841957314e-08,0.004643015100450506,0.0007186354227354324,1.545987865012817e-05,0.002948764060190359,0.008745040050051,-0.01273573652432846,0.6346771441791045,0.4925851237313432,Blind,Low PD – Blind,133,0,1,1
Korbin Albert (3),745,USA,Low,Female,Olympic,Win,Mid,1.121224083333333e-05,0.342126866,0.0006877591962666669,1.754254794e-05,2.513129498266667e-05,0.0001970327175333333,-0.342115652,0.4216050933333333,0.4346165026666667,Sighted,Low PD – Sighted,304,0,0,1
Lindsey Horan (10),747,USA,Low,Female,Olympic,Win,Mid,0.00037396536538125,0.01209687036625,0.0706150064625,0.0001299955321375,0.01341551906875,0.5808092687499999,-0.58043530375,0.628681401875,0.2044842353125,Sighted,Low PD – Sighted,329,0,0,1
Trinity Rodmann (5),748,USA,Low,Female,Olympic,Win,Mid,0.0002512204241400001,0.008385101368666667,0.04314561932666668,0.003402493024000001,0.06100338406666667,0.3200688886666667,-0.3243112826666666,0.5798808086666667,0.3259538413333333,Sighted,Low PD – Sighted,566,0,0,1
Sophia Smith (11),750,USA,Low,Female,Olympic,Win,Mid,0.1639555142666666,0.009534491620000004,0.008499921551333334,0.09774641832666668,0.06730533348,0.004668510612000001,0.08887951533333335,0.519457854,0.4775725206666666,Sighted,Low PD – Sighted,538,0,0,1
Lorena da Silva Leite (1),751,BRA,High,Female,Olympic,Loss,Mid,0.003513572667272727,0.1147780808,0.001085776429090909,0.03307923305454545,0.074836932,0.004152056629090909,-0.1549392745454546,0.2819438763636364,0.6198368654545455,Sighted,High PD – Sighted,338,1,0,0
Thais Christina da Silva Ferreira (15),752,BRA,High,Female,Olympic,Loss,Mid,6.64392465e-06,0.01082390875,0.363276235,3.65155255e-06,0.00204970995,0.220129849,-0.3632695975,0.36111668,0.286168315,Sighted,High PD – Sighted,555,1,0,0
Lauren Eduarda Leal Costa (21),753,BRA,High,Female,Olympic,Loss,Mid,0.0007498468967804,0.0661999341776,0.5172780983108001,0.001109072187016,0.03882146750400001,0.055338256032,-0.57027016704,0.5447287611999999,0.22398331728,Sighted,High PD – Sighted,316,1,0,0
Tarciane Karen dos Santos de Lima(3),754,BRA,High,Female,Olympic,Loss,Mid,0.00035208589275,0.007721189803214286,0.004264604450142857,0.02334302020920714,0.1620555314642857,0.1414312748385714,-0.2550178260714285,0.5567325478571429,0.422845060357143,Sighted,High PD – Sighted,549,1,0,0
Adriana Leal da Silva (9),755,BRA,High,Female,Olympic,Loss,Mid,0.003000548109820513,0.03897371534358975,0.1512220910120513,0.08339604402307692,0.0969329691794872,0.07686917317948717,-0.229241609,0.5500637415384615,0.3452281328205128,Sighted,High PD – Sighted,7,1,0,0
Vitoria Ferreira Silva (8),756,BRA,High,Female,Olympic,Loss,Mid,0.002299354049090909,0.005784424572727273,0.06510155728181818,0.1183505383636363,0.03278555936363636,0.0507797964090909,-0.07751588281818182,0.3609072245454545,0.4685704272727273,Sighted,High PD – Sighted,579,1,0,0
Maria Eduarda Ferreira Sampaio (5),757,BRA,High,Female,Olympic,Loss,Mid,0.2946103382,0.03594992147333332,0.002180931488562667,0.01327293329383333,0.01490006073386667,0.030632505144,0.2530396177133333,0.7200192133333333,0.3551546406666667,Sighted,High PD – Sighted,361,1,0,0
Yasmim Assis Ribeiro (13),758,BRA,High,Female,Olympic,Loss,Mid,0.006935709190560606,0.01795830048472727,0.2371913154969697,0.1699379699838686,0.04355257333443607,0.1964310548584849,-0.3108424593333333,0.6667311024242424,0.2504066405757576,Sighted,High PD – Sighted,590,1,0,0
Gabrielle Jordao Portilho (18),759,BRA,High,Female,Olympic,Loss,Mid,0.000184619481075,0.008212437749650001,0.380280419,0.0005411900537000001,0.0106126992665,0.10581499622,-0.381607835,0.5904182290000002,0.302213086,Sighted,High PD – Sighted,192,1,0,0
Jheniffer da Silva Cordinali Gouveia (11),760,BRA,High,Female,Olympic,Loss,Mid,0.00390097355445,0.01733550152777778,0.0377590488975,0.02056626576944444,0.2150984683888889,0.07631131465000002,-0.2205313866666667,0.7118117938888888,0.3495898738888889,Sighted,High PD – Sighted,268,1,0,0
